planet_ID,star_distance,star_mass_kg,star_radius_m,star_temperature,planet_mass_kg,planet_orbital_period,planet_distance,planet_surface_gravity
train16357,814.125,1.908873475870129e+30,647001000.0,5706.0,6.198329632989118e+26,1.84788917,0.02907458953558488,7.815648899935044
train16358,644.14,1.6503801926793823e+30,507861000.0,5145.0,2.7256244011784024e+25,11.6092567,0.09430503373468135,10.221141373850953
train16359,169.948,1.5509596991444798e+30,500904000.0,4859.0,3.1938136414552536e+25,21.76129913,0.1404302431692298,14.303724077127775
train16360,508.885,2.1673667590608758e+30,918324000.0,5910.0,7.368839716017512e+26,2.8786765,0.04076085720650568,11.595628781422876
train16361,31.964,2.2866713513027586e+30,911367000.0,6201.0,3.0958654596344773e+25,5.97293,0.0675040968681381,10.641331413694203
train16362,864.699,2.0082939694050315e+30,709614000.0,5844.0,7.660678283332897e+26,24.1738579,0.16417625152735546,7.041548554392071
train16363,634.906,1.789568883628246e+30,598302000.0,5446.0,4.030048644869469e+25,33.2406882,0.19535899331486942,7.552166445523576
train16364,410.149,2.465628239665583e+30,939195000.0000001,6399.0,2.8265785538968283e+26,4.2337005,0.05502920231738298,4.856580371778815
train16365,1347.52,2.2469031538887973e+30,827883000.0,6140.0,3.5564351241222376e+25,7.01075434,0.07467499724914199,18.472044047964292
train16366,946.683,1.988409870698051e+30,702657000.0,5820.0,5.0968771280661725e+26,6.41251504,0.06755510379734302,4.102601850244528
train16367,174.234,1.829337081042207e+30,591345000.0,5453.0,6.053081442758715e+26,3.83309118,0.046623113994629865,6.14918502291147
train16368,974.124,2.067946265525973e+30,772227000.0000001,5865.0,4.080060225781593e+25,13.72465129,0.1136714046893182,10.808695496158435
train16369,861.527,1.710032488800324e+30,556560000.0,5100.0,4.949732123334605e+25,17.460812,0.12527036488093543,17.400773865335147
train16370,716.025,1.869105278456168e+30,744399000.0,5676.0,3.620140761958583e+25,96.678988,0.403865339508472,16.184208673664717
train16371,197.932,1.908873475870129e+30,612216000.0,5507.0,1.3960628861785346e+27,22.779878,0.1551543327748715,23.63808574623115
train16372,414.537,1.7696847849212654e+30,612216000.0,5137.0,2.652072200027562e+26,2.2252577,0.03208899471321151,5.777912176360709
train16373,1096.19,1.988409870698051e+30,967022999.9999999,5610.0,2.900084403395688e+25,3.05125,0.04117412981333296,10.84671381063467
train16374,1107.0,1.789568883628246e+30,598302000.0,5442.0,9.11586222048759e+25,5.71668872,0.060415693857867186,5.259677064556476
train16375,685.087,2.0878303642329535e+30,737442000.0,5893.0,6.716459945083127e+27,37.6467384,0.223453539496134,57.9826738758039
train16376,1665.31,2.2071349564748368e+30,807012000.0,5913.0,5.894395149898684e+25,7.74809437,0.07934937222338419,8.830070794437084
train16377,982.51,2.2270190551818173e+30,834840000.0,6127.0,1.1406711466083374e+26,27.495606,0.18516295623985776,8.135889855653575
train16378,1226.85,1.908873475870129e+30,598302000.0,5580.0,1.5591398053592274e+26,29.221289,0.18317346399235881,5.92818465775691
train16379,433.047,1.9287575745771094e+30,772227000.0000001,5345.0,3.3548674479429135e+25,3.504725,0.0447025650212012,12.001316122901356
train16380,586.531,2.1275985616469148e+30,800054999.9999999,5960.0,6.118894731954645e+26,31.719775,0.20059521033008926,13.281704917787419
train16381,338.732,2.4855123383725636e+30,1523583000.0,5854.0,6.792332515887338e+26,49.183921,0.2830249165037079,7.00933061071253
train16382,402.63,2.6843533254423687e+30,1043550000.0,6466.0,5.72290484697982e+26,14.574071,0.12906378912784885,6.359153626821973
train16383,996.105,1.9685257719910705e+30,973979999.9999999,5611.0,5.352640581975337e+25,3.01619005,0.04072146882502386,8.12749566133353
train16384,1103.29,1.829337081042207e+30,619173000.0,5504.0,1.9273711051176905e+27,2.13194651,0.031532086773211,23.410042483607047
train16385,1056.48,1.6901483900933434e+30,577431000.0,5299.0,2.3385439454172823e+26,20.834237,0.14037742653512245,5.021683914779595
train16386,330.916,1.94864167328409e+30,640044000.0,5484.0,4.285994930046261e+25,7.14921,0.07214727998130524,7.103410470290671
train16387,191.608,1.411771008195616e+30,480032999.99999994,4676.0,3.7676609009693164e+25,1.96417,0.027384915151736848,14.589213572014833
train16388,1229.18,2.0878303642329535e+30,667872000.0,5966.0,2.448301091368251e+25,5.90608978,0.06499835474596764,11.200262537470923
train16389,2297.62,2.1872508577678563e+30,800054999.9999999,5992.0,5.742027305126991e+25,6.10027804,0.06745330227484314,7.416201439042729
train16390,431.052,2.3662077461306806e+30,813969000.0,5900.0,3.8514145758459177e+25,4.305,0.05488710509433741,16.661751840333515
train16391,1484.25,2.803657917684252e+30,1356615000.0,6203.0,2.1967715671771404e+25,13.5396293,0.1246761706348271,7.942656155949843
train16392,1052.24,1.8889893771631484e+30,716571000.0,5617.0,5.869035820828354e+27,38.285489,0.2185596073861765,44.808914253697864
train16393,840.0,1.8889893771631484e+30,647001000.0,5743.0,3.2953034206839435e+25,19.12947337,0.13762028269965207,10.231619627668362
train16394,85.799,1.5708437978514603e+30,591345000.0,5455.0,2.039192137916955e+26,25.62,0.1572416823710847,3.224105701420577
train16395,853.119,1.789568883628246e+30,598302000.0,5437.0,4.4762203105263465e+26,3.31494634,0.04201177904867064,2.961050501310182
train16396,225.734,1.8492211797491874e+30,640044000.0,5373.8,8.447356787703469e+26,0.76552414,0.015987214830057068,8.692034980164813
train16397,1070.17,2.028178068112012e+30,953109000.0000001,5866.0,3.1777097633349484e+26,31.58889961,0.19687729033966792,7.800129946237496
train16398,639.239,3.0621512008749986e+30,1377486000.0,6392.0,6.097368784723933e+25,38.58422849,0.2580790126580324,6.868884018415088
train16399,1402.58,2.028178068112012e+30,848754000.0,5740.0,6.564276010586624e+26,30.184104,0.19099623986827238,4.173251061263897
train16400,840.269,2.4855123383725636e+30,925281000.0,6090.0,7.281721553945267e+26,54.280749,0.30225474439857786,2.721093782405238
train16401,71.0374,1.5111915017305188e+30,480032999.99999994,4595.0,1.0397514504305928e+26,2.875317,0.0361161060763681,10.867732433832446
train16402,263.609,1.4515392056095773e+30,500904000.0,4546.0,2.0426096176740338e+26,3.1316666,0.03772221634301644,11.298676138303781
train16403,1104.64,2.2667872525957778e+30,1252260000.0,6171.0,8.825639309829317e+25,8.586004,0.08573041167624051,8.763350301233375
train16404,372.632,2.6247010293214275e+30,1106163000.0,6202.0,8.982660814728067e+25,6.180235,0.07230481251094438,4.242738979009814
train16405,709.999,1.4316551069025968e+30,459162000.0,4575.0,3.9979567334839186e+26,3.588163,0.04111479939667349,8.235578775564164
train16406,143.651,1.2924664159537332e+30,431334000.0,4390.0,5.448599013922527e+26,3.799847,0.041284569480172416,7.360277985931412
train16407,1122.48,1.869105278456168e+30,647001000.0,5635.0,5.813604296888256e+26,3.60930891,0.04511260315017304,6.180543443370361
train16408,521.716,2.6247010293214275e+30,1092249000.0,6504.0,6.913917738084018e+26,12.409,0.11507696547047176,6.7049724653631015
train16409,1104.04,1.94864167328409e+30,667872000.0,5770.0,4.636298386205287e+25,15.74957994,0.12215012331722981,6.7217203024713434
train16410,1995.57,1.869105278456168e+30,633087000.0,5612.0,6.423583113770053e+26,16.32976218,0.12340566374117513,6.638330125096158
train16411,624.368,2.067946265525973e+30,709614000.0,5600.0,1.856783874579945e+26,0.83784,0.017623455839736093,5.637774634702869
train16412,603.53,1.749800686214285e+30,514818000.0,5413.0,1.9289330262406767e+25,34.260281,0.19784605985036924,9.770084456372286
train16413,2065.98,2.0878303642329535e+30,1057464000.0,5838.0,6.884392772000055e+25,20.4998,0.14900542601105352,8.254443494340576
train16414,188.959,2.2866713513027586e+30,862668000.0,5945.0,3.77451480778561e+25,1.6739035,0.028908493468283034,12.420858196049874
train16415,1167.94,1.94864167328409e+30,626130000.0,5852.0,4.5474523628922315e+25,19.02293,0.13853713421203126,10.061504562655326
train16416,1899.24,2.067946265525973e+30,730485000.0,5893.0,3.8469199771731e+25,8.23984869,0.08089651983930277,5.2498201147888155
train16417,548.686,1.9685257719910705e+30,883539000.0,5790.0,6.272888849055913e+26,2.024152,0.031213781119680067,4.0342297949607815
train16418,527.956,2.0480621668189925e+30,1133991000.0,5979.0,3.368583899749647e+25,16.21865,0.1266469622284537,7.137784086701502
train16419,657.822,1.3918869094886355e+30,500904000.0,4861.0,5.682991820081354e+26,8.103636,0.07011192067722391,7.625788357106721
train16420,575.581,1.8094529823352264e+30,563517000.0,5367.0,8.806514023040385e+25,13.0729,0.10525296154499343,9.211062468978456
train16421,405.238,2.3463236474237e+30,1064421000.0,5743.0,7.367650084555368e+26,4.641878,0.057552260314357534,2.5693302615938616
train16422,698.326,2.883194312512174e+30,1210518000.0,6725.0,5.998205074135002e+26,42.3514267,0.26915798304875205,7.624695332193311
train16423,595.634,2.028178068112012e+30,827883000.0,5665.0,5.990183672027185e+26,14.70748976,0.11826738515202677,6.030489666447388
train16424,1002.14,1.8492211797491874e+30,626130000.0,5938.0,3.444372869093491e+26,36.924931,0.21184262321188238,3.971488158936405
train16425,158.335,2.107714462939934e+30,744399000.0,5695.0,4.1182247431703436e+26,14.893291,0.12080038165275837,6.5324894069709405
train16426,1031.95,1.829337081042207e+30,563517000.0,5615.0,8.240078401787961e+25,37.514456,0.21332132814909108,10.489627712039914
train16427,1671.28,2.6644692267353885e+30,1071378000.0,6496.0,3.279774803521744e+27,14.36267939,0.12749636744662568,34.02304809368499
train16428,1063.09,1.710032488800324e+30,570474000.0,5264.0,2.126804372653265e+25,4.99678284,0.05440001696494735,8.952547323058921
train16429,809.467,2.107714462939934e+30,946152000.0000001,5848.0,1.4240398115993433e+25,27.082511,0.17997014849891174,9.573163381514375
train16430,2805.48,1.749800686214285e+30,591345000.0,5485.0,7.761716571943912e+25,4.40840023,0.05042595548119656,10.172315132095706
train16431,889.885,2.0082939694050315e+30,702657000.0,5866.0,3.475997521528511e+26,51.1110243,0.270451513037478,5.099032767196485
train16432,1588.41,2.0480621668189925e+30,1127034000.0,5557.0,6.464597335659025e+25,9.97721004,0.09160609831460656,4.893655387678349
train16433,754.258,3.7183264582053556e+30,1711422000.0,6100.0,1.1209707176959317e+26,2.17518,0.040480876209423214,12.906433354141836
train16434,248.46,2.107714462939934e+30,709614000.0,5659.0,2.2299586726328193e+26,2.5495551,0.03724352602700514,3.5326506384205323
train16435,394.804,1.7299165875073044e+30,626130000.0,5661.0,6.315444202915167e+26,8.98101683,0.08072895401177659,5.020556491893431
train16436,904.702,1.6702642913863629e+30,626130000.0,5570.0,2.8953452188369756e+26,3.95140004,0.04615651350978754,9.497077968987776
train16437,228.327,1.5708437978514603e+30,486989999.99999994,5044.0,9.29364036070932e+25,14.1330314,0.10576414935563651,19.328204863280053
train16438,1696.25,2.3662077461306806e+30,890496000.0,6200.0,4.429467884574205e+25,84.703921,0.4000281600331628,4.0320822249167545
train16439,1176.53,1.869105278456168e+30,640044000.0,5568.0,2.8535476626555897e+25,8.07124073,0.07714516626472277,15.324747097819372
train16440,279.485,2.0480621668189925e+30,667872000.0,5587.0,8.07178256472671e+25,2.350621,0.03494406172721013,5.970655377225804
train16441,978.066,1.749800686214285e+30,549603000.0,5311.0,6.388238850898019e+25,9.03332043,0.08135140707587624,4.842889010783415
train16442,781.611,2.505396437079544e+30,1022679000.0,6175.0,6.250791192797925e+25,26.234138,0.1866410985353684,7.059802738298845
train16443,197.119,1.0936254288839282e+30,507861000.0,5450.0,1.4647533343482497e+26,3.36101,0.0359810086788889,9.58586466526192
train16444,1995.57,1.869105278456168e+30,633087000.0,5612.0,3.8997477537187e+25,16.32976218,0.12340566374117513,9.041308513267145
train16445,826.265,1.5907278965584408e+30,507861000.0,5120.0,5.71246276890026e+25,6.252972,0.06166805050655042,8.68379775638883
train16446,274.767,1.3521187120746747e+30,452205000.0,4346.0,1.6807541580796214e+26,5.74772501,0.05522548347340882,10.837657844548124
train16447,1194.15,2.0480621668189925e+30,758313000.0,5918.0,6.115412457351136e+26,56.633742,0.29149771048178424,3.052421093428331
train16448,1232.9,2.1872508577678563e+30,1266174000.0,5600.0,6.591894380984615e+26,114.73635,0.47705759687661115,10.265030648459122
train16449,170.998,1.789568883628246e+30,577431000.0,5425.0,5.4579353502040375e+25,12.42205,0.1013558732156473,7.148052642252938
train16450,194.553,1.829337081042207e+30,674829000.0,5600.0,2.5747743751762116e+26,2.78174,0.037651261683365654,3.317201405556239
train16451,177.291,1.8889893771631484e+30,619173000.0,5315.0,2.1878101739515492e+27,4.9816819,0.05612173619661018,50.375539416249396
train16452,944.603,2.6445851280284077e+30,1071378000.0,6563.0,1.156213816620599e+26,3.619188,0.05073767281902897,11.181980864058074
train16453,403.513,1.5509596991444798e+30,514818000.0,4870.0,8.24230592869242e+25,5.06416,0.05313031381268182,6.201860032518707
train16454,1475.6,2.3264395487167196e+30,897453000.0,6064.0,1.115174649172625e+27,23.2382792,0.16794632248732935,6.492388863480528
train16455,845.97,2.1474826603538953e+30,800054999.9999999,5886.0,2.835366264788294e+25,9.024389,0.08704136463354087,7.782430289322183
train16456,619.146,1.94864167328409e+30,744399000.0,5771.0,7.029214713151309e+26,12.18420029,0.10293884223045963,6.798688134900023
train16457,638.301,1.8889893771631484e+30,647001000.0,5616.0,2.0184662985020537e+25,34.18890521,0.20267673476986192,8.960456742204252
train16458,1402.82,1.9685257719910705e+30,695700000.0,5821.0,3.755063144503442e+25,1.95452434,0.030493809862762972,8.921342123432655
train16459,1733.1,2.2071349564748368e+30,772227000.0000001,6224.0,1.5747628585512337e+27,2.711506,0.03940523669498994,13.305329558930051
train16460,842.459,1.9287575745771094e+30,660915000.0,5664.0,5.580767640291664e+26,5.12330347,0.05757887830017089,4.8626197225830206
train16461,44.0622,2.0082939694050315e+30,667872000.0,5428.0,4.4525291884884406e+26,8.138268,0.07945130177578122,9.383560629698644
train16462,299.389,1.1930459224188305e+30,403506000.0,3776.9,4.3606942982716764e+26,1.73185606,0.02380660760300514,7.7224988730500215
train16463,688.573,1.5708437978514603e+30,577431000.0,5036.0,7.388100757181367e+26,6.475434,0.06285804251757976,8.112098798509262
train16464,1076.28,2.0878303642329535e+30,737442000.0,5901.0,1.077035865473848e+26,27.6655226,0.18196795724178713,10.044560634119387
train16465,1194.15,2.0480621668189925e+30,758313000.0,5918.0,4.482356700869961e+26,56.633742,0.29149771048178424,7.138940230169561
train16466,1156.81,2.0480621668189925e+30,744399000.0,5800.0,1.8040704984345967e+26,8.1453,0.08001836973338684,5.4466100111837035
train16467,956.859,2.3662077461306806e+30,1064421000.0,6186.0,4.168128644124989e+25,11.189562,0.10376007561717253,13.453978585953314
train16468,92.3831,1.9685257719910705e+30,605259000.0,5246.0,3.255166837276897e+26,10.33852,0.09257418147864052,11.818973507070703
train16469,1036.49,1.908873475870129e+30,556560000.0,5554.0,3.3780750595576413e+25,4.311792,0.05114872908414999,6.53671759723033
train16470,778.602,2.0082939694050315e+30,647001000.0,6060.0,1.0577855804828517e+26,39.31370163,0.2270434533865327,12.810135814489902
train16471,991.214,1.749800686214285e+30,647001000.0,5382.0,1.000365558839207e+26,6.07972888,0.06247739792863242,9.092637106250985
train16472,955.168,2.4059759435446416e+30,1008765000.0,6142.0,1.2864124161777698e+26,5.968734,0.0686260771825277,7.452036995857171
train16473,411.211,2.4059759435446416e+30,973979999.9999999,6351.0,2.47061390270788e+25,3.547851,0.048515212670069106,11.548068347532908
train16474,1187.47,2.2071349564748368e+30,876582000.0,6091.0,5.74536760041636e+26,17.406669,0.1361102007984663,14.009183348067019
train16475,272.909,2.3662077461306806e+30,1050507000.0,6302.0,1.2516144651010724e+26,48.36685,0.27532992988649535,7.006636780361641
train16476,157.682,1.6503801926793823e+30,598302000.0,5271.0,4.695351270359045e+25,31.71701,0.18430060377189578,10.639438950046149
train16477,1389.48,1.8492211797491874e+30,633087000.0,5957.0,2.784003845240905e+26,18.746477,0.13481762107727646,10.426443250046045
train16478,1097.97,2.1673667590608758e+30,709614000.0,6089.0,2.5502318302824176e+25,17.308032,0.13477619568150712,14.516697167051321
train16479,274.96,1.8889893771631484e+30,598302000.0,5400.0,2.902609163257544e+25,3.77840121,0.046675160210017615,7.969702453274374
train16480,838.595,1.6901483900933434e+30,549603000.0,5208.0,2.583761612712433e+26,3.783986,0.045020663405739236,8.911386337060538
train16481,568.148,1.8492211797491874e+30,626130000.0,5496.0,4.0851775127617666e+26,4.301662,0.05053098212312991,8.364490472438385
train16482,850.242,2.2667872525957778e+30,897453000.0,5896.0,9.071484222347167e+25,10.21420496,0.09625217759867487,5.850971618936138
train16483,1025.1,2.067946265525973e+30,876582000.0,5905.0,3.875832707107575e+25,7.1334,0.07348207291696432,10.975966374673394
train16484,544.939,2.1872508577678563e+30,800054999.9999999,6040.0,6.496712594757512e+26,5.24867263,0.06101966046231967,3.775022296590231
train16485,2083.37,2.1673667590608758e+30,779184000.0000001,5995.0,1.245424078945522e+26,8.09888799,0.08123284470652561,9.059878903251668
train16486,440.426,1.3322346133676942e+30,438291000.0,4435.0,4.59273246809501e+25,11.41928253,0.08684737857702676,14.952856891464881
train16487,665.912,1.94864167328409e+30,653958000.0,5678.0,4.265954859826291e+25,8.594805,0.08157153061671217,7.624716794613983
train16488,552.798,2.386091844837661e+30,1210518000.0,5923.0,1.969564900358483e+25,13.726976,0.11923842550387316,13.363470907413724
train16489,411.923,2.0082939694050315e+30,681786000.0,5817.0,1.0563949645297505e+27,14.786889,0.11830349296542494,10.428987421064853
train16490,659.0,1.4913074030235383e+30,500904000.0,4815.0,7.164151007764144e+25,10.13202575,0.08326398241308658,6.321955597806132
train16491,815.637,1.5708437978514603e+30,514818000.0,4897.0,7.762391775828341e+25,21.67697486,0.14066327159294253,7.45891089227806
train16492,690.336,2.067946265525973e+30,800054999.9999999,5872.0,6.7703817289972e+26,35.01190186,0.21222383058290414,8.439433128886149
train16493,894.187,1.6304960939724016e+30,570474000.0,5349.0,5.237607368251818e+26,9.02929974,0.07943524366620547,10.465883748757365
train16494,1060.97,2.2667872525957778e+30,1120077000.0,5900.0,6.809163074194742e+26,3.6313,0.048303908312245784,7.210571840466367
train16495,140.998,1.4913074030235383e+30,486989999.99999994,4675.0,2.514740611484199e+26,3.0927616,0.037747710756687924,6.142102593012658
train16496,141.812,2.3463236474237e+30,890496000.0,6295.0,6.619464737554746e+26,11.2366,0.10375838045267044,6.270799864759512
train16497,1995.57,1.869105278456168e+30,633087000.0,5612.0,2.9932543810333173e+25,16.32976218,0.12340566374117513,8.891953635165702
train16498,191.608,1.411771008195616e+30,480032999.99999994,4676.0,5.550224311081943e+25,1.96417,0.027384915151736848,7.699426268344127
train16499,883.045,1.7696847849212654e+30,674829000.0,5442.0,5.391810124670135e+25,13.59049988,0.10721598109618012,7.939198685581402
train16500,73.5977,1.3123505146607137e+30,452205000.0,4227.0,6.656641566416497e+25,3.12748,0.03644323378059952,14.291461817597593
train16501,1398.834197,2.5650487332004857e+30,1356615000.0,6200.0,6.298812744638298e+26,2.72474,0.04156417672861971,4.710694894125801
train16502,754.747,1.5907278965584408e+30,549603000.0,5265.0,2.6577408248104108e+25,16.568087,0.11808211982124155,11.370454125829443
train16503,1299.32,2.1673667590608758e+30,1043550000.0,6455.0,2.326741647039765e+26,10.86060047,0.09878339746315654,7.613271449518469
train16504,716.797,2.1872508577678563e+30,841797000.0,5948.0,1.848332348293672e+25,31.158799,0.20005862025280818,13.27227359753277
train16505,783.666,1.710032488800324e+30,528732000.0,5757.0,3.237541435478227e+26,7.34370995,0.0703205720761639,8.694145507328509
train16506,523.067,1.789568883628246e+30,647001000.0,5416.0,3.1302921962537818e+25,3.2768837,0.04168957069921717,12.48922846046713
train16507,928.989,2.4855123383725636e+30,1391400000.0,6120.0,3.604385560429064e+25,20.03479958,0.15552465273825583,9.16738554362567
train16508,787.07,2.3264395487167196e+30,1036593000.0,5786.0,7.618228392190253e+26,4.585512,0.056923694329026296,5.19907398533924
train16509,783.666,1.710032488800324e+30,528732000.0,5757.0,6.417642234546448e+25,7.34370995,0.0703205720761639,14.389003336348077
train16510,444.322,1.988409870698051e+30,723528000.0,5858.0,6.4042973039201575e+25,43.8445,0.24336006663495913,6.925615791334293
train16511,865.546,2.1872508577678563e+30,681786000.0,5871.0,5.7009436573199414e+26,44.99760056,0.25560128545332295,6.124120011009049
train16512,2406.33,2.1474826603538953e+30,772227000.0000001,5954.0,4.130529430224841e+26,11.41909375,0.10182824182403286,6.1166620212195735
train16513,527.995,2.763889720270291e+30,1147905000.0,6218.0,5.857214322553115e+26,5.644207,0.069243570924703,9.162882426059529
train16514,1545.39,2.067946265525973e+30,730485000.0,5924.0,8.36102439024474e+25,11.17394617,0.09911089487853252,17.327265570403394
train16515,411.719,2.8633102138051935e+30,1147905000.0,6495.0,6.581796591164263e+25,4.231306,0.05781976927563315,11.244716025836192
train16516,82.1733,1.869105278456168e+30,584388000.0,5328.0,3.0676119854528997e+26,4.11296,0.04921734431478108,4.255909419670232
train16517,882.472,1.988409870698051e+30,827883000.0,6100.0,7.42299675217474e+26,4.0378962,0.049629816355400834,4.913863996252429
train16518,392.872,1.908873475870129e+30,681786000.0,5748.0,2.305157158577908e+25,12.400047,0.10343762326023534,8.000232911693884
train16519,940.211,1.7696847849212654e+30,584388000.0,5390.0,4.65736556553338e+25,32.5637069,0.19198109365202348,8.852848181692359
train16520,53.6089,1.829337081042207e+30,653958000.0,5427.0,3.296644303200045e+26,8.880403,0.08163134648814223,5.032408877417257
train16521,338.84,1.988409870698051e+30,653958000.0,5587.0,1.333210532324015e+26,1.90231289,0.03004880473876959,7.026393918162671
train16522,762.596,2.1872508577678563e+30,1036593000.0,5593.0,7.384496660575512e+25,11.932125,0.10549907675925228,10.64243929359015
train16523,57.5846,2.2469031538887973e+30,827883000.0,6203.0,2.4792913676635127e+26,14.339156,0.12032275722758666,5.103287047741374
train16524,443.483,1.6702642913863629e+30,563517000.0,5094.0,1.6469307391012012e+25,4.973456,0.05380688491978649,8.443314907322122
train16525,772.283,1.749800686214285e+30,549603000.0,5506.0,1.6001463149003144e+26,9.17856979,0.08222113510336213,4.929883070683652
train16526,1038.35,2.0480621668189925e+30,765270000.0000001,5840.0,2.929502160263521e+26,54.4092333,0.28381371607985056,8.576571039856335
train16527,904.702,1.6702642913863629e+30,626130000.0,5570.0,8.845181712557141e+25,3.95140004,0.04615651350978754,6.439305501506266
train16528,835.86,1.9287575745771094e+30,716571000.0,5806.0,1.183231768895041e+26,20.342199,0.1443760242304037,7.464886365199621
train16529,1156.81,2.0480621668189925e+30,744399000.0,5800.0,7.512747126018234e+26,12.3335,0.10551378477608238,6.388828007370349
train16530,1223.04,1.869105278456168e+30,633087000.0,5614.0,6.548768896222066e+26,15.64591713,0.11993590118659356,7.315310745686701
train16531,769.146,1.0737413301769476e+30,368721000.0,4094.0,1.0084642428921953e+26,2.22649109,0.02717593293258017,11.914110741757854
train16532,229.518,1.5111915017305188e+30,480032999.99999994,4803.0,9.249204246497547e+25,4.7228124,0.05027794999892334,6.303235285439625
train16533,905.937,2.107714462939934e+30,932238000.0,5816.0,5.904699879537646e+25,14.55731705,0.11897674505470081,13.699268333786884
train16534,890.296,1.9287575745771094e+30,660915000.0,5722.0,3.2731580306688606e+27,56.6747285,0.28586179169460596,31.563701208181023
train16535,46.0851,8.351321456931814e+29,292194000.0,3514.0,2.3720562588511086e+26,1.977143,0.023089492402781905,9.888985504871895
train16536,707.559,2.3264395487167196e+30,925281000.0,6133.0,6.467971729783453e+25,4.612696,0.05714844405201818,7.598681005308084
train16537,832.532,1.5111915017305188e+30,507861000.0,5378.0,3.81106328531138e+26,10.33974,0.08477156040831269,3.7810314554134186
train16538,782.088,1.6304960939724016e+30,473076000.00000006,5018.0,7.522811239271578e+25,11.349393,0.09251786633217099,8.95552566157839
train16539,1228.83,1.9287575745771094e+30,667872000.0,5616.0,2.8292058144410705e+26,3.76182115,0.0468628368451771,8.286535515378377
train16540,965.56,2.3264395487167196e+30,925281000.0,6117.0,9.69382544009897e+25,14.383035,0.1219742659612601,8.296073257227581
train16541,649.65,2.0082939694050315e+30,730485000.0,5817.0,1.2338151141513506e+28,14.37457351,0.11609397223191895,142.21610485597623
train16542,392.251,1.908873475870129e+30,660915000.0,5532.0,1.0822962442307197e+26,13.1225,0.10741725081919899,9.196028032424538
train16543,320.336,1.3123505146607137e+30,438291000.0,4599.0,6.779082698193845e+26,7.187257,0.06346427589894833,9.935500917849208
train16544,678.069,2.028178068112012e+30,716571000.0,5885.0,7.09875538789444e+26,14.88801098,0.11923316674586866,9.530078147340378
train16545,72.7998,1.2924664159537332e+30,403506000.0,4258.0,4.803782677704138e+25,13.85,0.09777853715801584,7.241790003616808
train16546,1063.58,1.988409870698051e+30,1753164000.0,4908.0,6.70900422039986e+26,16.33889626,0.12602432442241973,3.882736688462593
train16547,376.863,1.9685257719910705e+30,626130000.0,5466.0,5.941975055110846e+25,22.26492,0.15438261466511635,10.315563255319713
train16548,31.964,2.2866713513027586e+30,911367000.0,6201.0,5.501671863602412e+26,5.97293,0.0675040968681381,3.603357993526753
train16549,227.775,1.411771008195616e+30,466119000.0,4629.0,2.196400942386226e+25,12.11839,0.0921202909006378,12.428807147526289
train16550,903.332,1.829337081042207e+30,626130000.0,5629.0,3.418743701928403e+25,38.5053398,0.21706134200344604,9.08053131414011
train16551,332.443,2.1872508577678563e+30,834840000.0,6060.0,3.5647472425084564e+25,41.74600392,0.24313458267023316,13.684748111010155
train16552,781.611,2.505396437079544e+30,1022679000.0,6175.0,6.056019165759214e+25,15.170318,0.12954655623316969,11.514785139369886
train16553,612.838,1.5708437978514603e+30,514818000.0,4913.0,4.200984983046082e+25,16.01310205,0.11494724826989132,16.39263771662094
train16554,176.818,1.749800686214285e+30,619173000.0,5017.0,6.376147332113197e+25,3.071722,0.039632797714680305,7.890529093940188
train16555,1034.59,2.028178068112012e+30,786140999.9999999,6047.0,4.0450999506704746e+27,4.64490986,0.05484758189810251,34.326125250818244
train16556,922.244,1.7299165875073044e+30,584388000.0,5403.0,6.355156316707534e+26,12.39358604,0.10006379643610795,3.303692814389294
train16557,421.152,1.2924664159537332e+30,459162000.0,4522.0,1.774725642091996e+27,13.06260014,0.094036569011139,24.937517759206962
train16558,647.595,2.5849328319074664e+30,1245303000.0,5819.0,3.0857335375128443e+25,4.119027,0.05488876311927346,10.315695256138232
train16559,807.308,1.6503801926793823e+30,514818000.0,5288.0,5.521116728819839e+26,19.65640068,0.13396805826996305,6.490388185182999
train16560,1337.61,1.9287575745771094e+30,619173000.0,5699.0,7.389817917661084e+26,24.806,0.16479130972684358,3.6044514011738342
train16561,1052.24,1.8889893771631484e+30,716571000.0,5617.0,4.910345813138397e+26,38.285489,0.2185596073861765,15.503059721699648
train16562,147.03,1.0339731327629865e+30,340893000.0,3717.0,4.876967151236961e+25,9.30075,0.06960690593572733,10.479452126072218
train16563,939.744,1.9685257719910705e+30,688743000.0,5709.0,9.34965585883523e+25,2.81650485,0.03890373529226977,11.398144215739269
train16564,928.978,1.8492211797491874e+30,584388000.0,5376.0,5.315747281227867e+25,9.18186,0.0837697710292343,7.646603419674497
train16565,1840.77,2.107714462939934e+30,758313000.0,5904.0,2.7480528365639543e+26,40.9903986,0.2372443893815395,3.718434617663356
train16566,664.306,1.710032488800324e+30,563517000.0,5279.0,2.7875905829214687e+26,33.1995648,0.19226208394154637,4.591537002531506
train16567,973.989,1.789568883628246e+30,563517000.0,5177.0,4.0203227190040794e+26,15.943,0.11970164029213018,9.524524400113265
train16568,527.995,1.6901483900933434e+30,563517000.0,5268.0,2.1540262459380746e+26,14.03491514,0.10787448542207091,3.957788386903074
train16569,939.744,1.9685257719910705e+30,688743000.0,5709.0,3.928307851479898e+25,2.81650485,0.03890373529226977,8.198815612569447
