,planet_ID,planet_radius,planet_temp,log_H2O,log_CO2,log_CO,log_CH4,log_NH3
24495,train24496,0.173545773916794,1628.6114605226082,-8.583546199652496,-4.475347508527611,-5.524967443015878,-4.225355163102316,-6.268187057245961
24496,train24497,0.3387379145695679,716.6663117314464,-6.948052350646561,-7.516372170430746,-4.27416741611288,-3.195349874813034,-8.206764349185178
24497,train24498,0.2398277295485309,1672.8546413218078,-3.866301660525052,-6.23042249154425,-3.230887621227713,-4.776448674965942,-7.373844992422266
24498,train24499,0.2474098430423177,1200.0666426938735,-4.197031028447007,-5.144067330582342,-4.783680315598607,-8.91657536463475,-4.552639515131944
24499,train24500,0.1463584754399925,802.4871104648823,-4.58306566780962,-6.687972206420414,-4.730405763679499,-4.447730117206236,-8.24995024251986
24500,train24501,0.4568833062172541,1171.2787215297856,-4.707620068940063,-6.134630529107749,-5.737646952335155,-8.903458991871318,-4.212704705598244
24501,train24502,1.0473935607460907,661.2834563614264,-4.213504878203887,-6.510666767822067,-4.6834938025917605,-8.415010810594708,-6.163950032264241
24502,train24503,1.2916625443935628,1061.7439717440852,-3.249730603934582,-7.185615223769002,-5.201307504761984,-8.905489124382841,-7.085522462128463
24503,train24504,1.1414452275054563,712.2861555182918,-4.536586384529414,-5.066153353392712,-3.6175496023332254,-4.24199152076568,-5.780485424858783
24504,train24505,1.5687217269680012,834.9619616556822,-8.132674276534598,-5.919382623883985,-4.840181615407628,-8.329009326191471,-5.181406308401845
24505,train24506,1.0778118383239756,1176.023069140732,-4.031036749600801,-7.570865718649526,-5.258001891692521,-3.0917042664822327,-5.447466091335979
24506,train24507,1.2851026612058123,587.1840897604247,-4.154168370119368,-8.132852673381212,-5.481553941569078,-3.309816249973051,-6.508200243197262
24507,train24508,0.1408575138178071,752.4102081826017,-8.93062741830871,-8.87463740908676,-5.239514271616417,-6.5566809897723,-6.167212150671922
24508,train24509,0.9393415763643412,1587.1898383871385,-3.4870288153710725,-5.233460984416519,-5.901816280249955,-8.397092448654282,-8.315373766321843
24509,train24510,0.1373618869657334,931.0175490300152,-3.871541287049965,-5.004916480219097,-5.163871437859334,-5.264736581858927,-4.622211850055004
24510,train24511,1.1631375801720447,871.6438304851729,-5.608981024168062,-8.758555609799728,-3.8797445756842746,-7.805218657864203,-8.103056683453234
24511,train24512,0.8995018909533264,511.8146474021737,-5.956125887105312,-7.051046857325863,-5.7788685699867965,-3.4142337605918103,-8.961286989955111
24512,train24513,0.1991238743932651,741.185854595154,-5.621957058501116,-5.692415084888355,-3.0322840178766306,-5.379030243343578,-8.91085392571694
24513,train24514,0.2291566455494619,618.5430533636008,-7.291427780679219,-6.616721132706002,-3.1735196038883617,-5.110211477108683,-8.572659957473913
24514,train24515,0.1815419779846393,738.2808868130401,-5.921421380425636,-7.136970277157122,-4.236398738432998,-5.666766919644484,-6.357900254384244
24515,train24516,0.6787292060730028,891.8550647463228,-5.914606767104776,-5.7010351361962375,-4.673650442179168,-4.319826730223007,-8.638317621701795
24516,train24517,0.3553415185834832,803.2725219515277,-5.379848465371586,-8.084627392870246,-5.845430976060932,-5.599271688430522,-5.826479961109556
24517,train24518,0.2096900658806935,1151.9731337343217,-8.953450192654799,-6.080811026513056,-5.110803082557812,-5.789133335531694,-5.153847404862885
24518,train24519,0.3108280258802167,1419.4179174174055,-6.161871554224303,-4.461660982524295,-3.763171360358249,-8.361817743209897,-5.684337403291121
24519,train24520,0.1956399582061617,755.5675353006002,-4.004817976220126,-4.577517404928902,-4.153251864849573,-4.735339213510176,-7.677765917435086
24520,train24521,0.5369194885169166,961.1592388675184,-3.3193459324447847,-8.099243628455874,-5.991880392642951,-4.378147980482486,-8.356796173202794
24521,train24522,1.1053963648085836,1509.9132505722284,-4.589950950095699,-5.807456297575496,-3.264287169628197,-3.5992322482648333,-7.43253404198781
24522,train24523,0.2947609197191023,581.0261059320214,-7.694056114679459,-8.467097802197843,-5.853262964080802,-7.031512166065788,-5.507232160352414
24523,train24524,1.4753209780903362,840.6773083574313,-8.480413296007168,-4.381410224514348,-5.046044545704519,-5.222465299384899,-7.359854667860689
24524,train24525,0.1901282790405046,940.1138595421266,-6.275803740629058,-6.964678625734162,-4.757919330216994,-7.199162710603349,-8.251855739534502
24525,train24526,0.2080688994890926,566.6595390089816,-7.923660592463612,-7.198653278638074,-5.377725330494482,-8.83574234858688,-7.588464141137054
24526,train24527,0.207739175794258,1129.6254201469244,-4.930818047326369,-7.71288598611267,-5.303217807601083,-8.669893244721068,-6.325431738024851
24527,train24528,1.114106171849885,1494.5577672219856,-8.368467725312287,-5.783582456893145,-5.871415105448302,-4.397737837448348,-7.776911051403118
24528,train24529,0.7128243768772685,629.0115288467548,-3.519679726399189,-7.513856343069026,-3.4566769909465678,-4.595356547050461,-4.11162498474209
24529,train24530,0.3871716444161576,580.0163200017104,-7.533212122195494,-6.168109507100649,-3.710047661632572,-4.722790666199543,-5.050429370294013
24530,train24531,1.2702762915793824,983.1321593241818,-8.710940081150138,-4.975930015544289,-5.855559624869821,-5.51475304321618,-5.009779545877753
24531,train24532,0.2865127268924879,777.0411130373526,-6.968189107252994,-5.580863105382486,-3.927624777079541,-5.697864515617063,-8.096596159809332
24532,train24533,0.2832337462161052,1069.3831884724857,-6.046246375580775,-5.449762174732364,-3.749616063048152,-3.9532799615665057,-6.955935585930245
24533,train24534,0.1608314314798872,544.1940282910901,-5.35099531999974,-5.633001799986957,-3.36815627283122,-6.135771669763386,-8.837887657955141
24534,train24535,0.1861845796749149,672.5564548196411,-5.674198384453296,-6.813014904639289,-4.030913755949723,-3.2451236969311976,-4.524206488004098
24535,train24536,0.3566025782548233,588.219388602501,-3.436677728706198,-6.345051602438671,-4.284404268367855,-8.490309130925578,-6.674393837000924
24536,train24537,0.1423516813374332,534.0565078405278,-3.234322762653534,-4.795008785307857,-5.290045003103902,-5.767627725458149,-6.955459287311562
24537,train24538,0.2229240866235864,686.6925479583941,-3.18060002122726,-8.567728581544458,-3.6006797934395385,-3.095291670967548,-5.475307225186464
24538,train24539,0.2344281884330498,2015.190102019559,-4.544232223889023,-8.303822425177398,-4.157864336265246,-3.6724276899476047,-5.381191228958015
24539,train24540,0.1660605280562922,566.5857015660497,-5.491866782190553,-8.94718442415097,-5.195930469863758,-4.553035085622637,-4.764125186883677
24540,train24541,1.3086357521945458,1652.654859163435,-7.003119733241133,-6.248742245706895,-4.829015999577534,-7.674659932294418,-8.794094097517409
24541,train24542,1.1755779114037173,1801.702016894547,-7.355017183290712,-6.356781789983396,-5.795959097724371,-5.473501534517033,-8.366662857385043
24542,train24543,0.2850748162475189,1834.24072478995,-6.601519782361276,-6.587890406956031,-3.390602159159484,-5.322258700778691,-4.1099289916370765
24543,train24544,0.1393448064629537,626.9943062229345,-7.793764425428702,-4.647196257183111,-5.9884405161206615,-7.523328201942125,-5.935329909699414
24544,train24545,1.577425358493249,587.3972164657129,-6.250268356281085,-5.869155332367336,-3.525046991316572,-7.103907553836402,-4.647203751815265
24545,train24546,0.510080266371446,756.6839916039235,-4.1328043362264175,-7.689809566363001,-3.5109252293036777,-7.553125094128681,-6.950712130709279
24546,train24547,0.8955763798520777,880.5758268897946,-6.708437348741153,-8.784224734777442,-5.477731321814403,-7.460194334129471,-7.328654859998343
24547,train24548,0.2480497717943552,1158.883107772268,-3.151750252837844,-7.761719336869666,-3.941669263853528,-8.434099418955743,-7.6140458053911
24548,train24549,0.7508199532834477,744.3928984005739,-3.418992838268178,-6.0450614974809,-5.900979295403776,-6.8040770018904,-4.121652693561512
24549,train24550,0.3070675839938205,649.3498214581721,-8.51606778565821,-6.054403419941673,-4.930911236312968,-6.727403594088971,-7.370839465367052
24550,train24551,0.233453656917892,1289.400879694754,-7.565896928032772,-8.013592528200048,-5.380395697009413,-6.039474414637107,-7.92823254840372
24551,train24552,0.1411483541428236,1315.9479667975324,-7.482670654098083,-4.53579312525943,-5.093282312275827,-5.938752251298218,-5.767403480439114
24552,train24553,1.019015704679456,985.3789001785238,-3.1744381884139097,-5.478741628134942,-3.615519619697258,-8.116819221489864,-4.137329159328989
24553,train24554,1.0606662398152429,1086.0064974498048,-4.182006899888589,-5.637369671204095,-3.757112761737619,-7.658918930844141,-5.889536507589508
24554,train24555,0.3324950526704954,1368.563386757836,-7.420602238676805,-4.943519300404885,-5.309934536151941,-4.180644423016909,-6.455209859050782
24555,train24556,1.0516909233339935,564.2276388673854,-4.324482991071836,-8.063487444403062,-3.8783658378793935,-7.026668577706059,-5.542414078544807
24556,train24557,0.3857557791642828,796.7793620000093,-3.8584200781619655,-6.903649751709175,-3.8479031960617367,-7.770332849133197,-4.3370638499968495
24557,train24558,1.491257141348601,1516.5520625938543,-4.412252925868927,-6.004838681676133,-5.129950403969699,-8.697512173499348,-7.319911387416594
24558,train24559,0.3053692737339455,691.856754087653,-8.473018748478983,-6.894653455129217,-4.578417553035104,-5.228846917306681,-8.086469802005487
24559,train24560,1.9347630330543757,654.7635318449367,-5.544164610260072,-7.242358840503215,-3.437531943420404,-7.28334574065811,-6.659495202387806
24560,train24561,0.9592883380570116,1130.0856519774457,-5.696323620328908,-7.773431369336871,-5.417615520857914,-8.354083802880313,-6.792625010041675
24561,train24562,0.4489419263537637,1006.384386288847,-4.79253874057805,-8.325025716079786,-4.18525043744454,-7.733006376275403,-6.44609659374242
24562,train24563,0.7224503221575365,669.3427993011137,-3.1169594547151567,-8.292209043179042,-3.004856353623166,-5.697364036691991,-7.367756629889113
24563,train24564,1.890402249336088,876.9544856297056,-3.886323876340709,-5.980383195251369,-4.2172136338045245,-4.42150397798421,-6.762560308683919
24564,train24565,0.7898322939905884,966.4615502258944,-8.894487518607058,-5.297624603270872,-3.05166271897746,-4.707892535935626,-7.326348256937828
24565,train24566,0.5108588069982065,778.1000513204712,-8.515794981237203,-4.720355923299046,-5.119045089425955,-5.710867632849158,-7.580703444379513
24566,train24567,0.456023303104571,615.4003198093112,-7.167254702699608,-6.292085521155418,-4.380041150910024,-3.9870074602953496,-7.754019348831283
24567,train24568,0.1780915766569313,817.6019076536238,-6.54043260934413,-8.844245907655557,-3.557857387270812,-7.231065342863339,-4.083536675051019
24568,train24569,0.3514709409360685,815.5454390189828,-6.537626671973326,-8.918081350909315,-5.571818957070263,-8.127035307520256,-5.575283053387734
24569,train24570,0.68198823310677,933.3610166509304,-6.48433304370603,-4.141990180912293,-4.597839530949417,-6.629235397898809,-8.965444501584896
24570,train24571,0.4824036069693676,802.4373074535456,-3.092374881394522,-6.888269568415902,-3.907939776809183,-5.00448130342228,-8.743506149463844
24571,train24572,1.4988292767057263,1075.2676661631858,-3.038356780375257,-5.193805939025606,-5.010683641488635,-8.646402794252985,-7.182481657696723
24572,train24573,1.6878833565387747,657.3014062082991,-4.4086891643595605,-6.965845459515972,-5.322157909711622,-4.3597721284148365,-5.783656237752352
24573,train24574,0.1494321679124041,1656.8480352500294,-7.24370170221596,-8.675191013782037,-3.2132935425483864,-7.855926047606436,-5.96441148790639
24574,train24575,0.8123504542953514,719.408267559387,-4.617077100456692,-7.450757304730705,-3.900870498207028,-7.904782695156944,-4.3762786851236095
24575,train24576,0.1962514761154985,701.7971472464415,-3.683060762754448,-8.131329801865999,-5.150238344629872,-4.409758393596088,-6.736882952685223
24576,train24577,0.2069826809078527,756.3527753389654,-5.626955736632029,-8.552022131107188,-5.1505277222798185,-8.708490049740135,-4.0315559534840055
24577,train24578,0.339796614739042,1345.3343564498775,-3.158087475482728,-7.100595178932933,-3.8341903884038233,-4.474002429134552,-8.860140245976085
24578,train24579,1.3542727412096216,1109.3413691426272,-4.641490724782615,-4.202414502611502,-5.498317558015582,-6.241297056421621,-8.31226709087674
24579,train24580,0.1805795684389663,1032.7782844385565,-8.453007415258911,-7.669676389708947,-5.335032325332777,-8.161867031254113,-5.696980033162258
24580,train24581,0.4836336104993902,667.3648982468842,-3.998562546586454,-8.444086619423436,-4.726989095658601,-6.271045912995591,-6.383016579096113
24581,train24582,1.732193272908774,650.6094971916041,-8.875005536041249,-6.9055814570260345,-3.285182800735324,-3.9874758286680754,-8.81165174887329
24582,train24583,0.3377726017888471,1411.1398275273457,-5.191638266474033,-5.66727692073346,-4.819614365724149,-5.247634693274284,-5.447347270701336
24583,train24584,0.3338318067443391,1644.6443335807774,-3.7726525588357926,-4.909761257457264,-5.508419365845473,-5.231721023737874,-7.956546461866583
24584,train24585,1.1817892218729995,743.390163563338,-4.63590042350052,-5.1635883646393,-3.0541666339346376,-4.807957153978214,-5.967694721089309
24585,train24586,0.4010256522840831,1183.0616050367607,-5.584782820450885,-5.451838810966721,-3.3648196093018954,-7.111188886059594,-4.884386564632814
24586,train24587,1.21300895034721,665.0149922795541,-7.37259348587323,-4.209706591421009,-4.677264905320786,-5.173718744022679,-5.3507075649736855
24587,train24588,0.238897831090993,1248.9220644370964,-3.090600384083082,-6.012094608417089,-5.66612182157189,-3.656781895619859,-5.292754797569403
24588,train24589,0.7393795617803246,503.93166856582747,-6.810993453127989,-5.429385974090479,-4.4566401651763545,-7.297157207033187,-6.329813369369159
24589,train24590,0.9975903632287922,596.9398735795237,-6.830106445120965,-5.9340467487940645,-3.244407486429663,-5.7631961784368775,-8.089110551865813
24590,train24591,0.7680551276290474,1122.78943781008,-8.03216730441749,-8.255693595219888,-5.004248656580836,-7.383786621008508,-8.210711501338738
24591,train24592,0.197273559856517,726.9756160322299,-4.6665122494994025,-5.61119746240877,-5.560386844427484,-5.828676264114855,-7.686205128528934
24592,train24593,1.0859459469364054,912.0511411631152,-7.481735214376788,-5.268232849835628,-3.006021143358239,-6.436704359882095,-4.107648888020223
24593,train24594,0.2955730917805042,647.48196096266,-5.028740396466818,-8.060218997477532,-4.975531112493838,-6.084506577289905,-5.904579796232111
24594,train24595,0.2065026913395078,802.2714205658174,-5.860747787277154,-4.155288080296432,-5.592185091166365,-8.092396095855188,-5.063854188172183
24595,train24596,0.4579036861457151,637.6677884239588,-7.795813957681135,-8.786079845128988,-4.928890695606367,-3.1638059551205284,-6.840972205703952
24596,train24597,0.4627231603370447,504.8415671039186,-3.595130105696585,-6.3468044147371625,-3.4332161913078667,-8.822903884048639,-5.302438163582458
24597,train24598,0.1639668178081665,676.503551899188,-6.940922139978402,-8.513433518212416,-3.724186488706209,-3.9682831538461816,-7.547048816062538
24598,train24599,1.2289163324793708,1103.9315389431297,-5.265024006044843,-8.881922062636535,-5.160307757740704,-3.2551590667558647,-6.055141829049463
24599,train24600,0.3746172534633465,952.2049086283146,-6.247771186349912,-6.222433678881283,-5.409366905726412,-6.096117618175025,-6.901552264675795
24600,train24601,1.5167331287450985,995.7770987948406,-8.74873523697695,-7.340565833510658,-4.589028000001791,-8.908657681811588,-8.013256000081848
24601,train24602,1.2992113685575073,1488.8247360978269,-8.455928065409637,-8.872212285219934,-4.08799050168844,-5.607318408255435,-6.489569087999965
24602,train24603,0.169061574686123,984.1667629150936,-8.995201402163847,-6.587031888261203,-3.753177113548104,-7.25569479073161,-8.350533406690266
24603,train24604,0.4674140270460725,886.7576181698851,-5.359377626821192,-4.923662397221423,-4.429411828276281,-7.309589987088911,-7.949142157935579
24604,train24605,1.127125869379746,1208.6971613425671,-6.63273101590416,-4.538573811941976,-5.518942270691789,-6.112599748567542,-7.383312509876412
24605,train24606,0.3634995119653858,500.6295500437582,-7.273036458938799,-8.881802831996987,-4.876276743406857,-7.753403041743727,-6.097219135911215
24606,train24607,0.3926139202120235,1109.0268514631016,-6.763330194044173,-6.945657735808085,-3.214883038665429,-8.514927784098559,-5.002234564834801
24607,train24608,0.1337497876416983,590.26342385686,-5.615466812695283,-6.37530140845403,-5.429693344345216,-3.015092492968826,-7.347353552255385
24608,train24609,0.2014616922999063,1799.3019137106437,-4.590922630212309,-6.594574248708506,-3.744244741850519,-4.9046200789795416,-4.138760322210831
24609,train24610,0.8178400951545259,832.2575304292169,-5.707943305895928,-7.049470286520293,-3.7638671642949353,-4.173204301800332,-8.51656368367253
24610,train24611,1.5466000484992113,599.4331668272861,-5.574744645070179,-6.658313972860514,-3.3753517847103454,-8.323347459566314,-6.775505889791613
24611,train24612,0.2070647657791789,1034.1160121413943,-5.019639766905288,-6.956438555309802,-3.121925389321336,-5.286112321364959,-6.736056325971854
24612,train24613,0.1929642618839858,641.9726601116987,-4.928492546993383,-5.828206801983742,-4.093962809295752,-6.697010520840866,-5.3608160736055055
24613,train24614,1.366730239756188,868.4807435127633,-3.804622844069669,-6.337149310661035,-3.133968499518915,-4.155144891899639,-4.477320518949339
24614,train24615,0.2366380134406295,807.70104044632,-8.877000938325683,-6.557759703323651,-4.50330715401094,-7.626501148752725,-5.478010613580922
24615,train24616,1.1596276027465826,653.3200361164562,-8.121440368348306,-7.219470904676299,-3.7309549246377554,-7.953382036490082,-4.906219270313365
24616,train24617,0.1449797854609567,1142.6829890899578,-6.30039162563811,-8.481584240497813,-3.917602717836856,-3.6255303595324246,-8.608176986470893
24617,train24618,0.1839658866342741,685.604323407015,-6.482859120435389,-6.489715998064177,-3.1094865552465025,-3.4670737146648243,-8.673002826306869
24618,train24619,0.3201021192160881,577.0888036156758,-6.479054067443518,-5.422008911945851,-5.542468139761499,-8.380708857487633,-5.50622871810885
24619,train24620,1.303364266812265,856.2025477306918,-7.850995728271298,-8.165568987490818,-4.952446864467272,-7.289009348315638,-6.413411603147902
24620,train24621,0.4846052251777463,1426.158683561997,-3.76886120208011,-6.947378385101635,-4.955648139476542,-4.809354418531653,-8.5810901315043
24621,train24622,0.1467548950625806,1430.787478789067,-6.8951449009737455,-7.644103307811646,-4.264144135987484,-8.747490941660967,-4.008791401829339
24622,train24623,0.7803262689528533,1006.6171050892792,-7.541166763868153,-4.618826521563896,-3.1851607156130264,-3.8054772912635286,-7.918819047965256
24623,train24624,0.426460074692472,659.6592655292154,-3.542449292750063,-6.153390020007317,-3.6079677337956175,-3.6039944233021135,-5.85279029830703
24624,train24625,1.3853474218553758,841.3859631228639,-4.248385019497072,-5.900887781288469,-5.946979400790856,-3.6930194994498446,-6.699676444623737
24625,train24626,1.1401824666875993,783.4663545007725,-4.740257703759133,-7.453306793278012,-5.383088424317566,-5.00300438945661,-4.091899476335361
24626,train24627,1.1944285733283728,1126.5890336340017,-4.494613784475721,-6.012459642058033,-3.5775907593340763,-8.97539050686388,-8.013206939953726
24627,train24628,1.1488967659096074,516.161410190237,-5.882850570141218,-7.613332931111051,-4.263532040131841,-5.901181816113493,-6.922420997875504
24628,train24629,0.3238225439646617,1698.8310072466966,-6.045185348592496,-8.235803414836491,-3.0061901676647893,-7.191892153031724,-7.973806497644011
24629,train24630,0.1615507884204841,1662.0867653750931,-4.825965143952242,-8.017947730909109,-3.155266473023982,-3.5125544961635145,-6.559383750657249
24630,train24631,1.1879995849429643,711.0298591767125,-3.3987784161161203,-7.711679263022749,-4.109609683145303,-3.1326099198543567,-6.127029265056072
24631,train24632,0.1793874066697773,895.0388163050494,-8.438955903281252,-5.2222376327839815,-4.435366962458168,-3.094182156447081,-6.4831760495930455
24632,train24633,1.105980769498189,912.1353915752068,-4.243219663176578,-8.082885947109418,-5.792525667383552,-3.762615241640593,-6.736580414718524
24633,train24634,1.196760072952071,552.2001501403718,-8.44349588512758,-8.36022440557447,-3.150983803561881,-7.818465789588746,-6.596000826439472
24634,train24635,1.499877302383915,747.2202142827695,-8.165331567007485,-5.308656700589018,-4.164533742470903,-4.090078213762135,-5.66440850446013
24635,train24636,0.6143208342050521,937.374898948692,-5.801897474803015,-5.164981198907627,-4.061794128624248,-6.205997571812288,-6.857738031423914
24636,train24637,1.1331337955489684,864.4314497083469,-5.32235176125333,-7.103350469155618,-5.67809565009143,-6.553058270507018,-8.82628994385063
24637,train24638,1.1257043637786632,928.6782912504448,-8.877302829456413,-8.17577627907535,-5.224286940065219,-7.4254245596314625,-7.153774819827063
24638,train24639,0.9558249267014436,643.0170446949388,-8.53780417496302,-5.0856717898543,-4.232624537569851,-6.387049309918153,-7.421782078895299
24639,train24640,1.0012489825395108,1274.7425494814445,-7.588721350538314,-7.353036819426205,-3.3330244436354257,-5.577485856653265,-8.56700287596325
24640,train24641,1.1623431483488036,874.2493076329176,-8.704031449940194,-5.730737099416768,-3.1820680610781484,-4.181214540198066,-7.911569348682679
24641,train24642,1.3954307515180724,697.9593883152475,-6.905076985419539,-7.677286854519832,-4.758946084827535,-5.449143852820769,-8.923609603703465
24642,train24643,0.4897516096171674,680.7401620227829,-4.93534410013894,-7.489531559941573,-4.793127498008482,-8.092201027110173,-8.875418698761559
24643,train24644,1.222071996734775,1508.9304613561997,-5.987781930571446,-5.591346227400568,-3.063046819766006,-7.078378859231663,-4.683379109984129
24644,train24645,1.092508947135716,751.3948658954074,-3.537638583911792,-7.392873350296558,-4.765260058925951,-8.62716763113747,-4.348136426794008
24645,train24646,0.6091082764419723,1364.4248108425452,-5.695481236339415,-4.089870023956674,-4.477952444790716,-8.358171824777939,-5.485787670624323
24646,train24647,0.2921866412711885,697.8103663500999,-8.552375836218186,-6.921260217131686,-5.4999742771745375,-7.671235230647768,-6.679700849012594
24647,train24648,1.336067026549634,703.2026278071224,-8.084221454663341,-5.0903491202887,-4.634604882517992,-6.2511194224254165,-5.469655188614742
24648,train24649,0.9458840298265224,633.8018772409232,-4.384247332957931,-5.76692240513621,-5.8936980698222285,-6.181783760261384,-6.479690844136632
24649,train24650,0.1811154704795948,884.7901293437836,-7.085224485620567,-7.841837589227634,-3.928377494244535,-4.049166193822376,-8.188666937906104
24650,train24651,0.3127022110784431,778.9133230855407,-6.962162174299288,-6.96181990640298,-3.4338958376808053,-8.662358091586045,-5.489210808864139
24651,train24652,0.7238578945653338,879.6877265574044,-8.454080556418019,-4.45311569512411,-5.885853989784206,-7.471975609889727,-5.845388757431327
24652,train24653,0.2563518783244125,1058.7601292242684,-3.722838091088808,-8.126493175777073,-4.001428411506666,-8.368719972575645,-7.025388354576918
24653,train24654,0.1504371808538779,1665.5266307718564,-8.501269089982532,-6.818000481586132,-3.772673969874859,-4.593108923657391,-8.261513212759588
24654,train24655,0.142784814031302,1328.7115792700572,-7.209428735233683,-4.643525296707867,-5.005715643089251,-6.659325497845834,-8.619907435519984
24655,train24656,0.2065152440763835,508.14740645103336,-7.889784681899184,-8.127251461670394,-5.386792666631011,-4.988596098606445,-8.665968826300576
24656,train24657,0.3566107774993804,1131.926390288512,-8.05303234545341,-5.845259975553122,-5.40801294343924,-6.244836326356562,-4.367073525744303
24657,train24658,0.207122005275794,694.8600498851298,-6.773725518299594,-8.313182558694542,-5.371561484700045,-8.453327660341921,-6.518261014908258
24658,train24659,1.0709894684514143,4118.2822292725305,-6.83132804606538,-5.5432672937181255,-3.2845872470892914,-6.395267261599352,-6.314060520307746
24659,train24660,0.1969976844455531,998.0756531846682,-5.9708504310322414,-8.213257139467885,-5.035804889152524,-6.735103124810825,-5.731991623320523
24660,train24661,0.9337758491807584,554.2266304725279,-7.920236818367982,-5.21330553474984,-5.763939721995031,-4.252516672616843,-5.926114881498645
24661,train24662,1.307051249962376,1537.835458172686,-3.764418594946946,-5.768222317046435,-3.284018549339498,-7.618590992873341,-7.13988529049703
24662,train24663,0.2909518907448413,1252.0118855635617,-8.726669085295612,-8.506578823164253,-5.746716092238618,-7.175578871790129,-5.306600859831951
24663,train24664,0.7401711982567722,883.6491825086238,-5.844851494177007,-4.712640962634422,-4.4600866125121055,-5.245925937116935,-7.364840967613114
24664,train24665,1.0557750413862952,968.4857315873094,-5.185620340234109,-6.484350309888488,-5.826608376822376,-4.37385187782114,-8.733924243075498
24665,train24666,0.1834271470996707,1280.3478073036906,-8.94121144947537,-6.087641474965388,-5.485121214277535,-8.447078473341913,-4.972172875782752
24666,train24667,0.3519996615593192,1157.7932387737446,-7.386746619344033,-7.382033432384226,-3.979825441521126,-6.330909120483955,-4.210612994056251
24667,train24668,0.2131643364545344,802.5413287052568,-6.176255344531936,-4.288221702850889,-3.545485509546915,-5.074365916343568,-4.702268264153545
24668,train24669,0.8514602486299033,1626.7601727888891,-7.071403384584679,-5.843621605001784,-3.702034401755506,-8.334926757687255,-5.702053996561356
24669,train24670,0.7753727507273992,1110.9300535849789,-6.720418280959127,-6.186947156080478,-4.991347862313551,-4.440576228475301,-4.408561602823284
24670,train24671,0.2814812408636231,709.7336585861004,-3.767194710149498,-4.433497312880701,-5.236848426311562,-5.001018911211091,-5.233191292742253
24671,train24672,0.7101397645417591,1477.8763744014775,-6.901492480608411,-5.300500815349622,-5.630852479669467,-6.923948248428639,-4.96552193865372
24672,train24673,0.2032720632904135,1050.0132413098186,-7.632145458262709,-8.975888636402516,-3.996258689255872,-7.188872817309285,-6.948225436181403
24673,train24674,0.3180956831530281,1487.767491764928,-6.196421081579118,-5.786538441187616,-4.985015192118307,-5.045851421579028,-6.756873125217943
24674,train24675,0.9379370028448386,755.9515738164887,-6.519477025212085,-6.598564281787255,-5.085601160648834,-8.553392769300313,-5.99373193997034
24675,train24676,0.5798508985476124,1513.5519009726097,-7.740476621678079,-4.882410239791741,-4.599361533464851,-5.595272843057533,-5.239064062037473
24676,train24677,0.282432271624512,1004.7078021011122,-5.24253614318734,-4.445371381468836,-5.493436323511645,-5.265225960391549,-4.422244604521075
24677,train24678,0.2631557125830449,1091.4218822434027,-7.352540204515231,-7.1667780357649455,-3.2381000144374283,-4.5069949601495285,-7.246170980688976
24678,train24679,0.3360432854003803,1038.2085551324474,-8.54425328780936,-4.541737711387048,-5.612514225494916,-6.500130501130334,-8.756848613445754
24679,train24680,0.4911838390748524,1006.5751806199552,-4.729785941822597,-4.238284989931575,-5.525636573971797,-3.2023474194448074,-5.560290522710904
24680,train24681,0.5441943354917047,1216.1126932824147,-5.269673287451773,-7.0597015235271465,-5.544447828692478,-6.32900797713817,-6.804123370557023
24681,train24682,0.2739195047265294,1088.8208699345153,-7.96478994787302,-4.9793965096907655,-4.804763311307926,-6.914977129552585,-4.356010306902722
24682,train24683,0.3246522577886601,1593.152423588301,-5.793138107055756,-8.614539991826701,-3.105846909083503,-8.235878724162923,-6.938924825316329
24683,train24684,0.1494929694874537,791.2902542446222,-8.9323289417665,-4.857346779532473,-3.3991920200351182,-8.296474863018897,-5.246092515361675
24684,train24685,0.2594693245421219,628.4585783039571,-5.538374363185543,-5.8846320389520255,-5.739821884629689,-6.563670445427982,-8.442811776707918
24685,train24686,1.2638303254869647,2017.3656084866748,-7.607753093055319,-7.15529036173078,-3.56415300578763,-6.2667161582006905,-8.614913471714875
24686,train24687,0.8256380540043712,1037.3915809241234,-3.1474215894919464,-8.760540762703545,-5.218534715718974,-4.9960669308994525,-7.163227323288851
24687,train24688,0.4058336077449641,1094.4977339527466,-5.8681191497844,-6.839621895104914,-4.717477441127183,-8.384435743530823,-7.474204413725459
24688,train24689,0.3614457682744755,2059.318557577973,-5.156993929165411,-5.252202530143043,-5.674626090086724,-5.56722813509599,-6.793454118397781
24689,train24690,1.0680892144005958,1520.188793302847,-3.434848641317018,-6.053448832346181,-4.038198831255031,-5.829918121532023,-6.661507721199193
24690,train24691,0.1746546191608341,644.5351661466923,-5.946307073040083,-6.599849047621396,-5.4254953970211695,-8.323336398445369,-4.095208676275957
24691,train24692,1.016014365754489,668.7042808759353,-8.777806957103635,-8.818974641077961,-4.87300781449081,-3.019290147352668,-7.613448557391484
24692,train24693,0.2718094647446334,982.5536426815704,-3.6388828203131336,-4.167022773110877,-5.300270262083989,-4.775102479531427,-6.70417276925956
24693,train24694,0.2013522031697103,1137.034029221982,-8.460817779132633,-5.757384884915217,-3.074202039449077,-7.236546525528845,-6.738078200083911
24694,train24695,1.20870699127125,598.6378579850443,-3.268640003699268,-6.547146309883143,-5.149700871876265,-6.191279052475126,-5.149316042826136
